Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,ATH_Sales_Flag,Signal
JSWSTEEL,JSWSTEEL,Basic Materials,Steel,1299.5,True,25344.0,True,True,18.05,17.56,True,175006.0,False,ADD
ONGC,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,238.85000610351562,False,41424.38,False,False,-10.61,-2.38,False,632291.0,False,EXIT
NESTLEIND,Nestlé India Limited,Consumer Defensive,Packaged Foods,1540.0,True,3477.1800000000003,False,True,38.81,33.35,True,24394.0,False,HOLD
BEL,Bharat Electronics Limited,Industrials,Aerospace & Defense,401.0,False,5828.57,True,False,-1.36,-1.07,False,23769.0,True,EXIT
ETERNAL,Eternal Limited,Consumer Cyclical,Internet Retail,315.0,False,393.0,False,True,-6.13,-0.09,False,20243.0,True,EXIT
SHRIRAMFIN,Shriram Finance Limited,Financial Services,Credit Services,1115.0,True,11162.76,False,True,73.36,73.25,True,,False,HOLD
ASIANPAINT,Asian Paints Limited,Basic Materials,Specialty Chemicals,2735.0,False,4764.83,False,True,5.08,4.63,True,35495.0,False,HOLD
COALINDIA,Coal India Limited,Energy,Thermal Coal,415.25,False,35645.79,False,False,-3.09,4.92,False,144762.0,False,EXIT
HINDZINC,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,603.0,False,16652.0,True,True,38.06,37.51,True,34098.0,False,HOLD
DMART,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,3900.0,False,3146.09,True,False,-7.86,-13.01,False,59358.0,True,EXIT
POWERGRID,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,271.6000061035156,False,16504.74,False,False,0.87,-9.37,False,45843.0,False,EXIT
HINDALCO,Hindalco Industries Limited,Basic Materials,Aluminum,1059.5999755859375,False,13391.0,False,True,50.38,49.79,True,238496.0,True,HOLD
TATASTEEL,Tata Steel Limited,Basic Materials,Steel,187.5500030517578,False,11034.54,False,False,13.45,12.98,True,243959.0,False,EXIT
ADANIGREEN,Adani Green Energy Limited,Utilities,Utilities - Renewable,1372.4000244140625,False,1283.0,False,True,53.66,42.03,True,11212.0,True,HOLD
GRASIM,Grasim Industries Limited,Basic Materials,Building Materials,3323.0,True,5908.91,False,True,17.11,16.63,True,148478.0,True,HOLD
EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,8020.0,True,5772.5199999999995,True,True,30.73,36.67,True,18451.0,True,ADD
DIVISLAB,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8275.0,True,2541.0,False,True,20.6,30.47,True,9360.0,True,HOLD
INDIGO,InterGlobe Aviation Limited,Industrials,Airlines,5333.0,False,5500.0,False,True,-13.78,-13.46,False,80803.0,True,EXIT
ADANIENSOL,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,1630.0999755859375,False,2897.6299999999997,True,True,113.88,100.66,True,23767.0,True,HOLD
TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,4924.0,True,2181.0,True,True,22.55,32.42,True,11516.0,True,ADD
SBILIFE,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,1855.5,False,2700.68,False,False,-5.02,-4.79,False,,False,EXIT
WIPRO,Wipro Limited,Technology,Information Technology Services,187.52999877929688,False,13219.0,True,False,-26.76,-27.1,False,90488.0,False,EXIT
VAML,Vedanta Aluminium Metal Limited,Basic Materials,Aluminum,470.04998779296875,False,7410.0,False,False,,,False,,False,EXIT
HYUNDAI,HYUNDAI,Consumer Cyclical,Auto Manufacturers,2200.5,False,4747.88,False,True,-7.7,-1.67,False,69829.0,False,EXIT
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,168.5,True,3859.6800000000003,True,True,68.69,74.54,True,113663.0,True,ADD
JIOFIN,Jio Financial Services Limited,Financial Services,Asset Management,256.79998779296875,False,1696.1100000000001,True,False,-25.92,-25.59,False,2043.0,True,EXIT
PIDILITIND,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,1660.0,True,2742.0999999999995,True,True,4.79,4.34,True,13140.0,True,ADD
SOLARINDS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,18650.0,True,1677.55,True,True,21.21,20.72,True,7540.0,True,ADD
TMCV,TMCV,Consumer Cyclical,Auto Manufacturers,453.1000061035156,False,5193.0,False,False,,,False,,False,EXIT
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,7600.0,False,2930.54,True,True,43.81,44.0,True,13203.0,True,HOLD
TRENT,Trent Limited,Consumer Cyclical,Apparel Retail,2997.0,False,1719.65,False,False,-54.12,-47.98,False,17135.0,True,EXIT
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,1866.199951171875,True,5729.22,True,True,20.81,20.93,True,,False,ADD
DLF,DLF Limited,Real Estate,Real Estate - Development,642.0,False,4028.49,False,False,-3.95,-19.97,False,9926.0,False,EXIT
TATACAP,TATACAP,Financial Services,Credit Services,370.29998779296875,True,4306.27,True,True,,,False,,False,HOLD
ICICIAMC,ICICIAMC,Financial Services,Asset Management,3072.800048828125,False,3479.24,False,False,,,False,4977.0,True,EXIT
CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,5426.0,False,2268.92,True,True,43.01,43.2,True,10391.0,True,HOLD
VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,442.0,False,3961.97,True,False,-11.43,-16.56,False,21685.0,True,EXIT
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,32600.0,False,907.37,False,True,52.76,52.93,True,,False,HOLD
TECHM,Tech Mahindra Limited,Technology,Information Technology Services,1635.0,False,5081.5,True,True,6.38,5.84,True,53290.0,False,HOLD
BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,405.20001220703125,False,2513.08,False,True,73.14,73.26,True,39561.0,False,HOLD
BSE,BSE Limited,Financial Services,Financial Data & Stock Exchanges,3457.10009765625,False,2831.5899999999997,True,True,37.03,37.07,True,3212.0,True,HOLD
SIEMENS,Siemens Limited,Industrials,Specialty Industrial Machinery,3940.10009765625,False,1555.2000000000003,False,True,21.68,21.92,True,22240.0,False,HOLD
UNIONBANK,Union Bank of India,Financial Services,Banks - Regional,183.60000610351562,False,20645.76,False,True,34.08,34.13,True,,False,HOLD
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,9218.0,False,2770.92,True,True,29.26,29.48,True,22408.0,True,HOLD
PFC,Power Finance Corporation Limited,Financial Services,Credit Services,420.0,False,25900.96,True,True,-2.0,-1.78,False,,False,HOLD
CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,879.0,False,1232.56,False,True,24.25,24.48,True,13632.0,False,HOLD
LTM,LTM Limited,Technology,Information Technology Services,4658.10009765625,False,5083.299999999999,False,False,-11.59,-12.02,False,38008.0,True,EXIT
IDEA,Vodafone Idea Limited,Communication Services,Telecom Services,12.729999542236328,False,69388.3,True,True,105.07,84.95,True,44958.0,False,HOLD
BPCL,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,321.0,False,21524.66,False,False,-9.24,-1.05,False,473187.0,False,EXIT
BRITANNIA,Britannia Industries Limited,Consumer Defensive,Packaged Foods,5510.0,False,2438.9700000000003,True,False,1.34,-3.87,False,17943.0,True,EXIT
PNB,Punjab National Bank,Financial Services,Banks - Regional,114.80999755859375,False,19082.13,False,False,4.99,5.18,True,,False,EXIT
ENRIN,Siemens Energy India Limited,Utilities,Utilities - Renewable,3648.800048828125,False,1309.8,False,True,21.2,10.43,True,,False,HOLD
BANKBARODA,Bank of Baroda Limited,Financial Services,Banks - Regional,250.6999969482422,False,16496.15,False,False,-1.13,-0.91,False,,False,EXIT
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,8945.0,True,1854.0,True,True,10.33,20.27,True,21794.0,True,ADD
TMPV,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,347.0,False,89363.0,True,False,-56.96,-50.81,False,439695.0,True,EXIT
BAJAJHLDNG,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,11263.0,False,8856.69,True,True,-23.06,-22.75,False,1702.0,False,HOLD
LODHA,Lodha Developers Limited,Real Estate,Real Estate - Development,1218.699951171875,False,4011.6000000000004,True,True,11.42,-4.79,False,13780.0,True,HOLD
TATAPOWER,The Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,380.54998779296875,False,3863.26,False,False,4.56,-5.78,False,65478.0,True,EXIT
INDIANB,Indian Bank,Financial Services,Banks - Regional,889.5,False,11952.93,True,True,32.79,32.86,True,,False,HOLD
CANBK,Canara Bank,Financial Services,Banks - Regional,131.9499969482422,False,18203.559999999998,True,False,16.66,16.79,True,,False,HOLD
CIPLA,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1463.800048828125,False,3317.1099999999997,False,True,-16.43,-6.31,False,27548.0,True,EXIT
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,2101.199951171875,True,3680.8400000000006,True,True,42.94,42.38,True,6721.0,True,ADD
GROWW,GROWW,Financial Services,Capital Markets,190.5,False,2346.6699999999996,False,False,,,False,4061.0,True,EXIT
HDFCLIFE,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,540.0,False,2075.2200000000003,True,False,-33.39,-33.03,False,101482.0,False,EXIT
SBIFUNDS,SBIFUNDS,Financial Services,Asset Management,571.75,False,1241.6,False,False,,,False,,False,EXIT
MUTHOOTFIN,Muthoot Finance Limited,Financial Services,Credit Services,2890.0,False,11373.2,True,False,5.02,5.21,True,,False,HOLD
IRFC,Indian Railway Finance Corporation Limited,Financial Services,Credit Services,88.75,False,7159.4,False,False,-35.11,-34.74,False,,False,EXIT
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,5725.0,False,5741.7300000000005,True,True,12.36,18.35,True,40923.0,True,HOLD
GAIL,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,173.6300048828125,False,10275.45,False,True,8.4,-2.04,False,145668.0,False,EXIT
GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,107.19999694824219,False,672.86,True,True,13.54,13.8,True,11088.0,False,HOLD
JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,1103.0,False,3573.9399999999996,False,False,6.33,5.87,True,53212.0,False,EXIT
MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,862.0,True,1888.0,True,True,20.82,15.48,True,10831.0,True,ADD
ABCAPITAL,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,408.04998779296875,True,4087.51,False,True,42.19,42.22,True,,False,HOLD
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1114.199951171875,False,4952.299999999999,True,True,3.5,13.49,True,23242.0,True,HOLD
GVT&D,GE Vernova T&D India Ltd,Industrials,Specialty Industrial Machinery,4299.0,False,1120.26,True,True,49.5,49.68,True,4020.0,True,HOLD
HDFCAMC,HDFC Asset Management Company Limited,Financial Services,Asset Management,2545.0,False,2229.21,False,False,-14.9,-14.63,False,4051.0,True,EXIT
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,278.8500061035156,False,21066.0,True,False,-40.47,-40.79,False,152968.0,True,EXIT
BHARATFORG,Bharat Forge Limited,Consumer Cyclical,Auto Parts,2265.199951171875,True,1079.65,False,True,84.71,90.52,True,15682.0,False,HOLD
LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2363.5,False,4627.4400000000005,True,True,7.12,17.08,True,22708.0,True,HOLD
AMBUJACEM,Ambuja Cements Limited,Basic Materials,Building Materials,434.0,False,2610.85,False,False,-30.87,-31.22,False,19985.0,False,EXIT
LGEINDIA,LGEINDIA,Technology,Consumer Electronics,1586.5,False,1770.3999999999999,False,True,,,False,,False,EXIT
GODREJCP,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,1050.0,False,1814.0300000000002,False,False,-13.3,-18.42,False,14364.0,True,EXIT
UNITDSPR,UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1512.4000244140625,False,1837.0,True,True,18.08,12.75,True,12069.0,True,HOLD
TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1082.300048828125,False,1564.8200000000002,True,False,3.54,-1.68,False,17618.0,True,EXIT
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,1755.0,False,410.75,False,False,-17.47,-35.94,False,1388.0,True,EXIT
MAXHEALTH,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,1070.0,False,1442.41,True,True,-30.17,-19.96,False,7028.0,True,HOLD
INDHOTEL,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,731.0,False,2157.36,True,True,-12.05,-6.01,False,8335.0,True,HOLD
JSWENERGY,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,564.4000244140625,False,2005.6,False,True,11.96,1.43,True,11745.0,True,HOLD
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,11805.0,False,3508.7,True,True,33.95,33.24,True,6847.0,True,HOLD
INDUSTOWER,Indus Towers Limited,Communication Services,Telecom Services,386.0,False,7051.400000000001,False,False,29.97,10.86,True,30123.0,True,EXIT
MAZDOCK,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,2514.89990234375,False,2560.52,False,True,-14.5,-14.18,False,11432.0,True,EXIT
MANKIND,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2456.0,False,1969.4799999999998,False,True,-17.84,-7.71,False,12207.0,True,EXIT
LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1844.300048828125,True,1061.42,True,True,106.22,115.53,True,6041.0,False,ADD
LENSKART,LENSKART,Healthcare,Medical Instruments & Supplies,569.7000122070312,True,552.0400000000001,False,False,,,False,6653.0,True,EXIT
DRREDDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1172.0,False,3311.3999999999996,False,False,-17.01,-6.88,False,32644.0,True,EXIT
AUROPHARMA,Aurobindo Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1658.0,True,3559.7700000000004,False,True,40.78,50.53,True,31724.0,True,HOLD
NYKAA,FSN E-Commerce Ventures Limited,Consumer Cyclical,Internet Retail,332.0,False,256.16,False,True,47.78,53.68,True,7950.0,True,HOLD
SHREECEM,Shree Cement Limited,Basic Materials,Building Materials,26010.0,False,1964.2400000000002,False,False,-19.26,-19.64,False,20404.0,False,EXIT
PAYTM,One97 Communications Limited,Technology,Software - Infrastructure,1441.5999755859375,False,752.0,True,True,31.53,30.84,True,9978.0,False,HOLD
IDBI,IDBI Bank Limited,Financial Services,Banks - Regional,84.22000122070312,False,8107.52,True,False,-10.63,-10.37,False,,False,EXIT
MEESHO,MEESHO,Consumer Cyclical,Internet Retail,191.35000610351562,False,1201.22,True,False,,,False,9390.0,True,EXIT
FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,356.25,True,4609.45,True,True,74.99,74.87,True,,False,ADD
DIXON,Dixon Technologies (India) Limited,Technology,Consumer Electronics,14200.0,False,1432.06,True,True,-18.88,-19.27,False,38860.0,True,HOLD
PERSISTENT,Persistent Systems Limited,Technology,Information Technology Services,5475.0,False,1876.69,True,True,1.67,1.16,True,11939.0,True,HOLD
HINDPETRO,Hindustan Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,393.04998779296875,False,26452.260000000002,True,False,-15.16,-6.81,False,440403.0,False,EXIT
ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,Insurance - Diversified,1639.0,False,2355.57,False,False,-18.67,-18.38,False,,False,EXIT
HAVELLS,Havells India Limited,Industrials,Electrical Equipment & Parts,1288.0,False,1661.9399999999998,True,False,-18.64,-18.31,False,21778.0,True,EXIT
AUBANK,AUBANK,Financial Services,Banks - Regional,1067.0,True,2876.34,True,True,39.04,39.07,True,,False,ADD
INDUSINDBK,IndusInd Bank Limited,Financial Services,Banks - Regional,1022.0,False,2363.27,False,True,21.99,22.1,True,,False,HOLD
NAUKRI,Info Edge (India) Limited,Communication Services,Internet Content & Information,1225.300048828125,False,1449.8200000000002,False,True,4.26,-14.5,False,2850.0,True,EXIT
COFORGE,Coforge Limited,Technology,Information Technology Services,1776.0,False,1698.5,True,True,0.24,-0.27,False,5557.0,True,HOLD
WAAREEENER,WAAREEENER,Technology,Solar,2717.0,False,3718.9799999999996,True,False,-18.19,-18.58,False,14444.0,True,EXIT
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,335.75,True,1508.7,False,True,6.2,6.47,True,4476.0,True,HOLD
SRF,SRF Limited,Industrials,Conglomerates,2615.0,False,2205.87,True,False,-14.76,-14.44,False,14870.0,False,EXIT
NHPC,NHPC Limited,Utilities,Utilities - Renewable,76.91999816894531,False,3597.94,False,False,-2.1,-12.27,False,10607.0,False,EXIT
LTF,L&T Finance Limited,Financial Services,Credit Services,308.0,False,3148.81,True,True,49.31,49.3,True,,False,HOLD
NTPCGREEN,NTPCGREEN,Utilities,Utilities - Renewable,91.5,False,668.23,True,False,-5.09,-15.17,False,2210.0,True,EXIT
BHARTIHEXA,BHARTIHEXA,Communication Services,Telecom Services,1538.800048828125,False,1794.4,False,False,2.63,-16.11,False,,False,EXIT
ASTERDM,Aster DM Quality Care Limited,Healthcare,Medical Care Facilities,869.7000122070312,True,294.2,False,True,31.98,41.78,True,10253.0,False,HOLD
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,1176.0,True,1688.44,False,True,40.68,40.71,True,2344.0,True,HOLD
NMDC,NMDC Limited,Basic Materials,Steel,84.91999816894531,False,7229.24,False,True,14.76,14.28,True,25965.0,False,HOLD
UNOMINDA,Uno Minda Limited,Consumer Cyclical,Auto Parts,1285.0,False,1197.13,True,True,5.58,11.58,True,16775.0,True,HOLD
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,1604.5,False,697.97,True,False,-14.31,-14.04,False,4977.0,True,EXIT
SWIGGY,SWIGGY,Consumer Cyclical,Internet Retail,280.75,False,2656.0,True,False,-40.15,-34.03,False,15227.0,True,EXIT
IDFCFIRSTB,IDFC First Bank Limited,Financial Services,Banks - Regional,84.62000274658203,False,2410.58,False,True,17.61,17.74,True,,False,HOLD
SAIL,Steel Authority of India Limited,Basic Materials,Steel,176.5800018310547,False,4598.13,False,True,39.21,38.66,True,105378.0,False,HOLD
DABUR,Dabur India Limited,Consumer Defensive,Household & Personal Products,410.0,False,2033.3600000000001,True,False,-20.14,-25.21,False,12563.0,True,EXIT
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Financial Services,Insurance - Life,501.04998779296875,False,1699.3199999999997,True,False,-23.82,-23.5,False,89683.0,False,EXIT
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,657.5499877929688,False,633.95,False,True,17.29,6.62,True,5000.0,True,HOLD
FORTIS,Fortis Healthcare Limited,Healthcare,Medical Care Facilities,955.1500244140625,False,1041.78,True,True,-6.49,3.56,False,7783.0,True,HOLD
OIL,Oil India Limited,Energy,Oil & Gas Integrated,442.79998779296875,False,6619.9400000000005,False,False,-10.23,-2.02,False,36084.0,False,EXIT
BAJAJHFL,BAJAJHFL,Financial Services,Mortgage Finance,85.79000091552734,False,2632.66,False,False,-28.92,-28.59,False,,False,EXIT
YESBANK,YESBANK,Financial Services,Banks - Regional,22.690000534057617,False,3919.19,False,True,16.26,16.4,True,,False,HOLD
NATIONALUM,National Aluminium Company Limited,Basic Materials,Aluminum,381.0,False,6077.709999999999,True,True,97.01,96.29,True,16788.0,True,HOLD
PRESTIGE,Prestige Estates Projects Limited,Real Estate,Real Estate - Diversified,1584.800048828125,False,1138.9,False,True,8.95,-7.23,False,8315.0,False,EXIT
TORNTPOWER,Torrent Power Limited,Utilities,Utilities - Independent Power Producers,1350.800048828125,False,2323.84,False,False,5.38,-4.98,False,29165.0,True,EXIT
PHOENIXLTD,The Phoenix Mills Limited,Real Estate,Real Estate - Diversified,1895.5,False,1216.69,False,True,42.23,25.63,True,3972.0,False,HOLD
ALKEM,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5620.0,False,2301.8,False,True,0.86,10.87,True,12965.0,True,HOLD
APARINDS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,16631.0,True,1192.73,True,True,86.83,86.92,True,18581.0,True,ADD
BANKINDIA,Bank of India Limited,Financial Services,Banks - Regional,145.0,False,11032.19,False,False,24.99,25.08,True,,False,EXIT
IOB,Indian Overseas Bank,Financial Services,Banks - Regional,34.2599983215332,False,5878.05,True,False,-9.94,-9.69,False,,False,EXIT
OBEROIRLTY,Oberoi Realty Limited,Real Estate,Real Estate - Development,1775.0,False,2290.68,True,True,22.07,5.73,True,5286.0,True,HOLD
GLENMARK,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2279.10009765625,False,1797.8899999999999,True,True,-4.04,6.0,False,13322.0,True,HOLD
SCHAEFFLER,Schaeffler India Limited,Consumer Cyclical,Auto Parts,4035.199951171875,False,1251.32,True,True,-9.73,-3.69,False,9686.0,True,HOLD
SBICARD,SBI Cards and Payment Services Limited,Financial Services,Credit Services,659.0,False,2386.34,False,False,-22.06,-21.75,False,,False,EXIT
GICRE,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,357.20001220703125,False,9662.380000000001,False,False,-10.14,-9.89,False,50345.0,False,EXIT
KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,606.2999877929688,False,1434.96,True,True,-7.92,-1.89,False,25045.0,True,HOLD
GODREJPROP,Godrej Properties Limited,Real Estate,Real Estate - Development,2070.0,False,1827.1499999999999,True,True,13.03,-3.2,False,4923.0,True,HOLD
BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,530.5499877929688,False,1182.6100000000001,True,True,-6.89,-7.31,False,11545.0,True,HOLD
COROMANDEL,Coromandel International Limited,Basic Materials,Agricultural Inputs,2069.300048828125,False,1531.64,False,False,-19.52,-19.91,False,29628.0,False,EXIT
LINDEINDIA,Linde India Limited,Basic Materials,Specialty Chemicals,7112.5,False,496.37,False,True,4.84,4.38,True,3136.0,False,HOLD
JSL,Jindal Stainless Limited,Basic Materials,Steel,734.6500244140625,False,3248.65,False,False,-2.67,-3.1,False,39312.0,True,EXIT
RBLBANK,RBL Bank Limited,Financial Services,Banks - Regional,389.79998779296875,False,920.8199999999999,False,True,41.43,41.45,True,,False,HOLD
RADICO,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,4499.0,True,694.51,True,True,59.7,54.1,True,4843.0,True,ADD
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,78.27999877929688,False,7371.5599999999995,True,True,41.62,41.64,True,,False,HOLD
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,27835.0,False,1552.02,False,True,-29.62,-19.42,False,,False,EXIT
ATHERENERG,Ather Energy Limited,Consumer Cyclical,Auto Manufacturers,1481.5,True,390.02,False,True,262.31,267.7,True,,False,HOLD
MRF,MRF Limited,Consumer Cyclical,Auto Parts,134190.0,False,2420.1899999999996,False,False,-17.53,-11.47,False,28152.0,True,EXIT
M&MFIN,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,408.45001220703125,True,3216.08,True,True,56.62,56.57,True,,False,ADD
COLPAL,Colgate-Palmolive (India) Limited,Consumer Defensive,Household & Personal Products,2030.0,False,1340.88,True,False,-8.73,-13.87,False,1960.0,True,EXIT
